"subjectname","activityname","variable","averagevalues"
28,"SITTING","timebodygyroscopemagnitudestd",-0.951065984027778
28,"STANDING","timebodygyroscopemagnitudestd",-0.876917545696203
28,"WALKING_DOWNSTAIRS","timebodygyroscopemagnitudestd",-0.22448414468913
28,"WALKING_UPSTAIRS","timebodygyroscopemagnitudestd",-0.476923344705882
29,"LAYING","timebodygyroscopemagnitudestd",-0.977040093043478
29,"SITTING","timebodygyroscopemagnitudestd",-0.971578024666667
29,"STANDING","timebodygyroscopemagnitudestd",-0.975358665384615
29,"WALKING_DOWNSTAIRS","timebodygyroscopemagnitudestd",-0.26740979843125
29,"WALKING_UPSTAIRS","timebodygyroscopemagnitudestd",-0.0800476153673469
30,"LAYING","timebodygyroscopemagnitudestd",-0.951264441
30,"SITTING","timebodygyroscopemagnitudestd",-0.960641288225806
30,"STANDING","timebodygyroscopemagnitudestd",-0.887247636779661
30,"WALKING_DOWNSTAIRS","timebodygyroscopemagnitudestd",-0.208267542032258
30,"WALKING_UPSTAIRS","timebodygyroscopemagnitudestd",-0.169293534323077
1,"LAYING","timebodygyroscopejerkmagnitudemean",-0.96346103
1,"SITTING","timebodygyroscopejerkmagnitudemean",-0.991976341276596
1,"STANDING","timebodygyroscopejerkmagnitudemean",-0.994966790566038
1,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.295463843346939
1,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.59488286509434
2,"LAYING","timebodygyroscopejerkmagnitudemean",-0.991767074166667
2,"SITTING","timebodygyroscopejerkmagnitudemean",-0.991081493913043
2,"STANDING","timebodygyroscopejerkmagnitudemean",-0.983951904259259
2,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.410872671489362
2,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.572816438541667
3,"LAYING","timebodygyroscopejerkmagnitudemean",-0.98671362516129
3,"SITTING","timebodygyroscopejerkmagnitudemean",-0.977998051923077
3,"STANDING","timebodygyroscopejerkmagnitudemean",-0.962339339672131
3,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.508567577142857
3,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.658861401355932
4,"LAYING","timebodygyroscopejerkmagnitudemean",-0.985068502037037
4,"SITTING","timebodygyroscopejerkmagnitudemean",-0.9804904618
4,"STANDING","timebodygyroscopejerkmagnitudemean",-0.967614073928571
4,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.592843014888889
4,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.686978374423077
5,"LAYING","timebodygyroscopejerkmagnitudemean",-0.9864194225
5,"SITTING","timebodygyroscopejerkmagnitudemean",-0.973848287045455
5,"STANDING","timebodygyroscopejerkmagnitudemean",-0.958405900892857
5,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.39719562106383
5,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.47348816787234
6,"LAYING","timebodygyroscopejerkmagnitudemean",-0.955645738245614
6,"SITTING","timebodygyroscopejerkmagnitudemean",-0.962929227818182
6,"STANDING","timebodygyroscopejerkmagnitudemean",-0.963406222982456
6,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.0829366854166667
6,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.342895367921569
7,"LAYING","timebodygyroscopejerkmagnitudemean",-0.983008829038462
7,"SITTING","timebodygyroscopejerkmagnitudemean",-0.981665122291667
7,"STANDING","timebodygyroscopejerkmagnitudemean",-0.977377083018868
7,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.399229959148936
7,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.661969771960784
8,"LAYING","timebodygyroscopejerkmagnitudemean",-0.978438191296296
8,"SITTING","timebodygyroscopejerkmagnitudemean",-0.991807428043478
8,"STANDING","timebodygyroscopejerkmagnitudemean",-0.987580587777778
8,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.126189142894737
8,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.400664014146341
9,"LAYING","timebodygyroscopejerkmagnitudemean",-0.964524819
9,"SITTING","timebodygyroscopejerkmagnitudemean",-0.9733641366
9,"STANDING","timebodygyroscopejerkmagnitudemean",-0.969824044222222
9,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.469028434047619
9,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.672840561836735
10,"LAYING","timebodygyroscopejerkmagnitudemean",-0.970830848965517
10,"SITTING","timebodygyroscopejerkmagnitudemean",-0.993707487592593
10,"STANDING","timebodygyroscopejerkmagnitudemean",-0.971637661590909
10,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.401854311315789
10,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.523462968510638
11,"LAYING","timebodygyroscopejerkmagnitudemean",-0.990641248245614
11,"SITTING","timebodygyroscopejerkmagnitudemean",-0.989519031132076
11,"STANDING","timebodygyroscopejerkmagnitudemean",-0.993428183617021
11,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.599294760652174
11,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.757314813888889
12,"LAYING","timebodygyroscopejerkmagnitudemean",-0.971067768833333
12,"SITTING","timebodygyroscopejerkmagnitudemean",-0.980392337647059
12,"STANDING","timebodygyroscopejerkmagnitudemean",-0.969289973606557
12,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.442831079130435
12,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.674972132307692
13,"LAYING","timebodygyroscopejerkmagnitudemean",-0.98544626483871
13,"SITTING","timebodygyroscopejerkmagnitudemean",-0.992604304489796
13,"STANDING","timebodygyroscopejerkmagnitudemean",-0.983637634912281
13,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.323552439276596
13,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.631964902181818
14,"LAYING","timebodygyroscopejerkmagnitudemean",-0.975621183137255
14,"SITTING","timebodygyroscopejerkmagnitudemean",-0.988317606666667
14,"STANDING","timebodygyroscopejerkmagnitudemean",-0.974873328
14,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.275120883488889
14,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.399921949557407
15,"LAYING","timebodygyroscopejerkmagnitudemean",-0.983235025416667
15,"SITTING","timebodygyroscopejerkmagnitudemean",-0.992188893898305
15,"STANDING","timebodygyroscopejerkmagnitudemean",-0.984407077924528
15,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.509466648095238
15,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.663637117708333
16,"LAYING","timebodygyroscopejerkmagnitudemean",-0.990839526285714
16,"SITTING","timebodygyroscopejerkmagnitudemean",-0.992444606231884
16,"STANDING","timebodygyroscopejerkmagnitudemean",-0.992848576025641
16,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.590896636382979
16,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.737705162156863
17,"LAYING","timebodygyroscopejerkmagnitudemean",-0.985542411126761
17,"SITTING","timebodygyroscopejerkmagnitudemean",-0.996334795
17,"STANDING","timebodygyroscopejerkmagnitudemean",-0.993672973717949
17,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.540325787826087
17,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.637367490625
18,"LAYING","timebodygyroscopejerkmagnitudemean",-0.993095122615385
18,"SITTING","timebodygyroscopejerkmagnitudemean",-0.994873439824561
18,"STANDING","timebodygyroscopejerkmagnitudemean",-0.988685954931507
18,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.701663073636364
18,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.781652689310345
19,"LAYING","timebodygyroscopejerkmagnitudemean",-0.985342497710843
19,"SITTING","timebodygyroscopejerkmagnitudemean",-0.989450316575342
19,"STANDING","timebodygyroscopejerkmagnitudemean",-0.985801637671233
19,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",0.0875816618205128
19,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.372790526575
20,"LAYING","timebodygyroscopejerkmagnitudemean",-0.986749500882353
20,"SITTING","timebodygyroscopejerkmagnitudemean",-0.983010276060606
20,"STANDING","timebodygyroscopejerkmagnitudemean",-0.94793650109589
20,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.268183423577778
20,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.37192841627451
21,"LAYING","timebodygyroscopejerkmagnitudemean",-0.985915906888889
21,"SITTING","timebodygyroscopejerkmagnitudemean",-0.990307349882353
21,"STANDING","timebodygyroscopejerkmagnitudemean",-0.976857084157303
21,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.452828682444444
21,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.577935642978723
22,"LAYING","timebodygyroscopejerkmagnitudemean",-0.981716936388889
22,"SITTING","timebodygyroscopejerkmagnitudemean",-0.98547603483871
22,"STANDING","timebodygyroscopejerkmagnitudemean",-0.978603529206349
22,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.459579670833333
22,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.568111869047619
23,"LAYING","timebodygyroscopejerkmagnitudemean",-0.984557478611111
23,"SITTING","timebodygyroscopejerkmagnitudemean",-0.986514066029412
23,"STANDING","timebodygyroscopejerkmagnitudemean",-0.9763992525
23,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.0463117766203704
23,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.504367150588235
24,"LAYING","timebodygyroscopejerkmagnitudemean",-0.982780873888889
24,"SITTING","timebodygyroscopejerkmagnitudemean",-0.991306424705882
24,"STANDING","timebodygyroscopejerkmagnitudemean",-0.982387268985507
24,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.497152238363636
24,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.658751629152542
25,"LAYING","timebodygyroscopejerkmagnitudemean",-0.969783262465753
25,"SITTING","timebodygyroscopejerkmagnitudemean",-0.99286465
25,"STANDING","timebodygyroscopejerkmagnitudemean",-0.985091991216216
25,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.664713625172414
25,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.777106026615385
26,"LAYING","timebodygyroscopejerkmagnitudemean",-0.99219798
26,"SITTING","timebodygyroscopejerkmagnitudemean",-0.994466446282051
26,"STANDING","timebodygyroscopejerkmagnitudemean",-0.98854482527027
26,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.4187798104
26,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.648099850181818
27,"LAYING","timebodygyroscopejerkmagnitudemean",-0.994355043783784
27,"SITTING","timebodygyroscopejerkmagnitudemean",-0.994034710714286
27,"STANDING","timebodygyroscopejerkmagnitudemean",-0.989532103875
27,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.440546586136364
27,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.699895090784314
28,"LAYING","timebodygyroscopejerkmagnitudemean",-0.978220270625
28,"SITTING","timebodygyroscopejerkmagnitudemean",-0.981213159305556
28,"STANDING","timebodygyroscopejerkmagnitudemean",-0.959681019113924
28,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.340417305565217
28,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.620279797647059
29,"LAYING","timebodygyroscopejerkmagnitudemean",-0.997322526811594
29,"SITTING","timebodygyroscopejerkmagnitudemean",-0.995392308166667
29,"STANDING","timebodygyroscopejerkmagnitudemean",-0.992144698923077
29,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.539174456458333
29,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.617340803061225
30,"LAYING","timebodygyroscopejerkmagnitudemean",-0.985086413428571
30,"SITTING","timebodygyroscopejerkmagnitudemean",-0.993737388225806
30,"STANDING","timebodygyroscopejerkmagnitudemean",-0.972995273898305
30,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudemean",-0.574337006451613
30,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudemean",-0.718780256769231
1,"LAYING","timebodygyroscopejerkmagnitudestd",-0.9358409828
1,"SITTING","timebodygyroscopejerkmagnitudestd",-0.988308728510638
1,"STANDING","timebodygyroscopejerkmagnitudestd",-0.994733238679245
1,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.306510645530612
1,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.648553044339623
2,"LAYING","timebodygyroscopejerkmagnitudestd",-0.989718095208333
2,"SITTING","timebodygyroscopejerkmagnitudestd",-0.989594919565217
2,"STANDING","timebodygyroscopejerkmagnitudestd",-0.977204427777778
2,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.343187875404255
2,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.597291719166667
3,"LAYING","timebodygyroscopejerkmagnitudestd",-0.983139255645161
3,"SITTING","timebodygyroscopejerkmagnitudestd",-0.976772675961538
3,"STANDING","timebodygyroscopejerkmagnitudestd",-0.957679766885246
3,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.583919211020408
3,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.718028040338983
4,"LAYING","timebodygyroscopejerkmagnitudestd",-0.982698213703704
4,"SITTING","timebodygyroscopejerkmagnitudestd",-0.9758066902
4,"STANDING","timebodygyroscopejerkmagnitudestd",-0.964282784285714
4,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.637079543555556
4,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.755270457692308
5,"LAYING","timebodygyroscopejerkmagnitudestd",-0.98377138
5,"SITTING","timebodygyroscopejerkmagnitudestd",-0.970392610454546
5,"STANDING","timebodygyroscopejerkmagnitudestd",-0.947970723571429
5,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.450303212340426
5,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.557988065531915
6,"LAYING","timebodygyroscopejerkmagnitudestd",-0.953157001578947
6,"SITTING","timebodygyroscopejerkmagnitudestd",-0.950150571818182
6,"STANDING","timebodygyroscopejerkmagnitudestd",-0.952536233859649
6,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.111228416159583
6,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.440079851313725
7,"LAYING","timebodygyroscopejerkmagnitudestd",-0.971205137884615
7,"SITTING","timebodygyroscopejerkmagnitudestd",-0.976214430208333
7,"STANDING","timebodygyroscopejerkmagnitudestd",-0.97210793
7,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.29477867693617
7,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.67642807254902
8,"LAYING","timebodygyroscopejerkmagnitudestd",-0.969029111666667
8,"SITTING","timebodygyroscopejerkmagnitudestd",-0.986756670869565
8,"STANDING","timebodygyroscopejerkmagnitudestd",-0.982460332222222
8,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.157484866842105
8,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.493975031707317
9,"LAYING","timebodygyroscopejerkmagnitudestd",-0.9528015598
9,"SITTING","timebodygyroscopejerkmagnitudestd",-0.9663610734
9,"STANDING","timebodygyroscopejerkmagnitudestd",-0.965287050888889
9,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.455855425238095
9,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.748651255510204
10,"LAYING","timebodygyroscopejerkmagnitudestd",-0.959632931551724
10,"SITTING","timebodygyroscopejerkmagnitudestd",-0.991696196481481
10,"STANDING","timebodygyroscopejerkmagnitudestd",-0.964409410454545
10,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.494105756315789
10,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.618272355319149
11,"LAYING","timebodygyroscopejerkmagnitudestd",-0.984476476666667
11,"SITTING","timebodygyroscopejerkmagnitudestd",-0.986256664716981
11,"STANDING","timebodygyroscopejerkmagnitudestd",-0.992579166595745
11,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.677750588478261
11,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.80112703962963
12,"LAYING","timebodygyroscopejerkmagnitudestd",-0.962012018333333
12,"SITTING","timebodygyroscopejerkmagnitudestd",-0.978260535882353
12,"STANDING","timebodygyroscopejerkmagnitudestd",-0.961923171967213
12,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.452449935
12,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.713406712307692
13,"LAYING","timebodygyroscopejerkmagnitudestd",-0.975113305645161
13,"SITTING","timebodygyroscopejerkmagnitudestd",-0.991414934897959
13,"STANDING","timebodygyroscopejerkmagnitudestd",-0.976197659649123
13,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.27649151037234
13,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.669216383090909
14,"LAYING","timebodygyroscopejerkmagnitudestd",-0.964009921960784
14,"SITTING","timebodygyroscopejerkmagnitudestd",-0.986963989814815
14,"STANDING","timebodygyroscopejerkmagnitudestd",-0.966834217
14,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.274744003577778
14,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.485819293703704
15,"LAYING","timebodygyroscopejerkmagnitudestd",-0.973650041666667
15,"SITTING","timebodygyroscopejerkmagnitudestd",-0.989720049491525
15,"STANDING","timebodygyroscopejerkmagnitudestd",-0.98143282754717
15,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.563640131190476
15,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.748954848541667
16,"LAYING","timebodygyroscopejerkmagnitudestd",-0.988212425428571
16,"SITTING","timebodygyroscopejerkmagnitudestd",-0.988261252608696
16,"STANDING","timebodygyroscopejerkmagnitudestd",-0.990809427435897
16,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.595822214468085
16,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.797293228431373
17,"LAYING","timebodygyroscopejerkmagnitudestd",-0.982038121126761
17,"SITTING","timebodygyroscopejerkmagnitudestd",-0.994446755625
17,"STANDING","timebodygyroscopejerkmagnitudestd",-0.992372117307692
17,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.592319490869565
17,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.68231162875
18,"LAYING","timebodygyroscopejerkmagnitudestd",-0.992153054
18,"SITTING","timebodygyroscopejerkmagnitudestd",-0.994868913508772
18,"STANDING","timebodygyroscopejerkmagnitudestd",-0.988519665753425
18,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.744159518909091
18,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.835525127931035
19,"LAYING","timebodygyroscopejerkmagnitudestd",-0.980245510843374
19,"SITTING","timebodygyroscopejerkmagnitudestd",-0.985831284657534
19,"STANDING","timebodygyroscopejerkmagnitudestd",-0.983069427945205
19,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.0438985022538462
19,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.50740029025
20,"LAYING","timebodygyroscopejerkmagnitudestd",-0.981079301617647
20,"SITTING","timebodygyroscopejerkmagnitudestd",-0.97507615
20,"STANDING","timebodygyroscopejerkmagnitudestd",-0.926328788356164
20,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.275591880382222
20,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.455396068627451
21,"LAYING","timebodygyroscopejerkmagnitudestd",-0.982246471555556
21,"SITTING","timebodygyroscopejerkmagnitudestd",-0.990302232705882
21,"STANDING","timebodygyroscopejerkmagnitudestd",-0.976153687752809
21,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.509130858444444
21,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.647723419148936
22,"LAYING","timebodygyroscopejerkmagnitudestd",-0.974201690972222
22,"SITTING","timebodygyroscopejerkmagnitudestd",-0.976503766290323
22,"STANDING","timebodygyroscopejerkmagnitudestd",-0.966086148412698
22,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.617659355833333
22,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.675633024285714
23,"LAYING","timebodygyroscopejerkmagnitudestd",-0.981314831666667
23,"SITTING","timebodygyroscopejerkmagnitudestd",-0.979226997941177
23,"STANDING","timebodygyroscopejerkmagnitudestd",-0.972387365294118
23,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",0.0594908483888889
23,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.551275188627451
24,"LAYING","timebodygyroscopejerkmagnitudestd",-0.978659102222222
24,"SITTING","timebodygyroscopejerkmagnitudestd",-0.990724530735294
24,"STANDING","timebodygyroscopejerkmagnitudestd",-0.979995718695652
24,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.459159852363636
24,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.638180352881356
25,"LAYING","timebodygyroscopejerkmagnitudestd",-0.96830952260274
25,"SITTING","timebodygyroscopejerkmagnitudestd",-0.991766403076923
25,"STANDING","timebodygyroscopejerkmagnitudestd",-0.983230809594595
25,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.67960595137931
25,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.824883302769231
26,"LAYING","timebodygyroscopejerkmagnitudestd",-0.989917354473684
26,"SITTING","timebodygyroscopejerkmagnitudestd",-0.994033207051282
26,"STANDING","timebodygyroscopejerkmagnitudestd",-0.984253792432432
26,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.463140795
26,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.661829656545455
27,"LAYING","timebodygyroscopejerkmagnitudestd",-0.993484313243243
27,"SITTING","timebodygyroscopejerkmagnitudestd",-0.992112829571429
27,"STANDING","timebodygyroscopejerkmagnitudestd",-0.988819784
27,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.465807533547727
27,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.724671165490196
28,"LAYING","timebodygyroscopejerkmagnitudestd",-0.96977327725
28,"SITTING","timebodygyroscopejerkmagnitudestd",-0.978441918333333
28,"STANDING","timebodygyroscopejerkmagnitudestd",-0.956266480126582
28,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.407132335434783
28,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.670132120784314
29,"LAYING","timebodygyroscopejerkmagnitudestd",-0.997666071594203
29,"SITTING","timebodygyroscopejerkmagnitudestd",-0.994905344
29,"STANDING","timebodygyroscopejerkmagnitudestd",-0.991453632153846
29,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.59705704875
29,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.712846318367347
30,"LAYING","timebodygyroscopejerkmagnitudestd",-0.976177142571429
30,"SITTING","timebodygyroscopejerkmagnitudestd",-0.991280225
30,"STANDING","timebodygyroscopejerkmagnitudestd",-0.955995671864407
30,"WALKING_DOWNSTAIRS","timebodygyroscopejerkmagnitudestd",-0.617662073548387
30,"WALKING_UPSTAIRS","timebodygyroscopejerkmagnitudestd",-0.774439096769231
1,"LAYING","frequencybodyaccelerometermeanx",-0.9390990524
1,"SITTING","frequencybodyaccelerometermeanx",-0.979641238723404
1,"STANDING","frequencybodyaccelerometermeanx",-0.995249932641509
1,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.0382291831510204
1,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.404321784150943
2,"LAYING","frequencybodyaccelerometermeanx",-0.976725059791667
2,"SITTING","frequencybodyaccelerometermeanx",-0.985803840652174
2,"STANDING","frequencybodyaccelerometermeanx",-0.983946739814815
2,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.112841160325532
2,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.266720933270833
3,"LAYING","frequencybodyaccelerometermeanx",-0.980665609032258
3,"SITTING","frequencybodyaccelerometermeanx",-0.970154440961538
3,"STANDING","frequencybodyaccelerometermeanx",-0.960123409508197
3,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",-0.0421706943244898
3,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.392004211474576
4,"LAYING","frequencybodyaccelerometermeanx",-0.958802077592593
4,"SITTING","frequencybodyaccelerometermeanx",-0.9774624984
4,"STANDING","frequencybodyaccelerometermeanx",-0.973497549642857
4,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",-0.0722392276888889
4,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.294488270365385
5,"LAYING","frequencybodyaccelerometermeanx",-0.968741678461538
5,"SITTING","frequencybodyaccelerometermeanx",-0.977450812045455
5,"STANDING","frequencybodyaccelerometermeanx",-0.964500917321429
5,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.0984320090212766
5,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.161485339978723
6,"LAYING","frequencybodyaccelerometermeanx",-0.939114254210526
6,"SITTING","frequencybodyaccelerometermeanx",-0.975351454727273
6,"STANDING","frequencybodyaccelerometermeanx",-0.977100287368421
6,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.328308506041667
6,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.131075372803922
7,"LAYING","frequencybodyaccelerometermeanx",-0.953424245576923
7,"SITTING","frequencybodyaccelerometermeanx",-0.972697126875
7,"STANDING","frequencybodyaccelerometermeanx",-0.976681834339623
7,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.0443428315319149
7,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.336199426470588
8,"LAYING","frequencybodyaccelerometermeanx",-0.953538563888889
8,"SITTING","frequencybodyaccelerometermeanx",-0.981142909782609
8,"STANDING","frequencybodyaccelerometermeanx",-0.988219862222222
8,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermeanx",0.136590199860526
8,"WALKING_UPSTAIRS","frequencybodyaccelerometermeanx",-0.166411065387805
